title,author,categoryId,num_purchases,courseRating,quizRating,instructorRating,contentRating,satisfaction
Adaptive non-volatile interface,Daniel Reed,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,2.5,3.0,3.0,4.5
Adaptive object-oriented portal,Christopher Fry,2b41facd-f492-4805-b67a-58b607510045,1.0,1.5,3.0,1.0,2.5,2.5
Adaptive object-oriented projection,Matthew Rivas,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.5,2.5,2.0,3.0,3.5
Adaptive optimal knowledgebase,Aaron Lopez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Adaptive optimal middleware,Tiffany Kennedy,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,3.5,2.5,3.0,3.0
Adaptive optimal parallelism,Mr. David Medina MD,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.75,3.0,4.0,2.25,2.75
Adaptive optimizing Local Area Network,Emily Smith,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.666666666666667,3.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665
Adaptive optimizing hierarchy,Tammy Ball,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,2.0,4.0,4.0,3.0
Adaptive optimizing knowledge user,Donald Maldonado,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Adaptive optimizing success,Darlene Reed,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,1.0,5.0,4.0,1.0,5.0
Adaptive optimizing success,James Gillespie,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,5.0,4.0,1.0,5.0
Adaptive radical architecture,Alexandra Clements,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.0,4.0,5.0,4.0,3.0
Adaptive radical array,Danielle Diaz,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Adaptive radical middleware,Mrs. Ashley Edwards,2b41facd-f492-4805-b67a-58b607510045,,3.5,3.0,2.0,3.0,2.5
Adaptive radical migration,Olivia Marshall,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,1.5,3.0,3.5,1.0,4.5
Adaptive radical process improvement,Christine Hall,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,3.0,1.6666666666666667,2.3333333333333335,3.0
Adaptive real-time hardware,Rebecca Smith,2b41facd-f492-4805-b67a-58b607510045,,2.0,5.0,1.0,3.0,3.0
Adaptive real-time service-desk,Brittany Roberts,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,5.0,4.0,2.0,4.0
Adaptive reciprocal analyzer,Joshua Lewis,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Adaptive reciprocal archive,Jessica Smith,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,3.5,2.0,4.0,3.0
Adaptive reciprocal function,Kevin Thomas,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,4.0,2.0,1.0,5.0
Adaptive reciprocal installation,Steven Castillo,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,5.0,5.0,2.0,3.0
Adaptive reciprocal knowledge user,Caitlin Thomas,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,1.0,1.0,2.0,5.0,1.0
Adaptive reciprocal standardization,Shelley Welch,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,3.0,4.0,4.0,5.0
Adaptive responsive artificial intelligence,Paula Walker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Adaptive responsive capability,David Henderson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,,,,,
Adaptive responsive infrastructure,Brittany Dawson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.5,2.0,2.5,3.5,4.0
Adaptive responsive infrastructure,Ronald Kelley,2b41facd-f492-4805-b67a-58b607510045,3.0,2.5,2.0,2.5,3.5,4.0
Adaptive scalable Local Area Network,Laura Silva,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Adaptive scalable circuit,Diane Porter,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,4.0,4.5,4.0,1.5
Adaptive scalable conglomeration,Michele Avila,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,2.0,2.5,3.5,3.5,2.5
Adaptive scalable database,Elizabeth Wolfe,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,1.0,2.0,1.0,5.0
Adaptive scalable open system,Scott Thomas,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Adaptive scalable parallelism,Jeffrey Nelson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.3333333333333335,1.6666666666666667,2.6666666666666665,2.0,2.6666666666666665
Adaptive scalable system engine,Larry Shannon,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,2.0,1.0,4.0,5.0
Adaptive secondary algorithm,Mackenzie Lewis,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,3.5,1.5,2.5,4.5
Adaptive secondary data-warehouse,Michael Rosales,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
Adaptive secondary knowledge user,Ryan Frost,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,1.0,3.0,3.0,3.0,1.0
Adaptive secondary portal,Jacqueline Jones,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,2.0,3.0,3.0,3.0
Adaptive solution-oriented conglomeration,Terri Hays,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,4.0,1.0,5.0,5.0
Adaptive solution-oriented strategy,James Perez,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.5,3.0,4.0,3.0,1.0
Adaptive solution-oriented synergy,Mary Thompson,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,3.0,2.0,5.0,4.0
Adaptive stable paradigm,Kenneth Brooks,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,5.0,3.0,2.0,1.0
Adaptive stable product,William Schultz,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,4.0,3.0,1.0,4.0,1.0
Adaptive stable throughput,Samuel Silva,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.3333333333333335,4.666666666666667,3.0,2.3333333333333335,2.6666666666666665
Adaptive static benchmark,Justin Gross,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Adaptive static migration,Jason Wade,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,3.0,4.0,4.0,3.0
Adaptive static moratorium,James Douglas,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.0,3.0,3.0,1.0,2.0
Adaptive system-worthy encoding,Johnny Mckenzie,2b41facd-f492-4805-b67a-58b607510045,1.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,1.0,4.0
Adaptive system-worthy function,David Hull,e67e65d7-0936-43d5-bb1b-721c832eac03,4.0,4.0,3.0,4.0,3.0,1.0
Adaptive system-worthy info-mediaries,Kaitlyn Smith,2b41facd-f492-4805-b67a-58b607510045,,3.0,4.0,3.0,1.5,2.0
Adaptive systematic approach,Tabitha Johnson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,1.5,2.5,4.0,2.5,1.5
Adaptive systematic moderator,Maria Mcgee,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.5,1.0,4.5,3.5,2.5
Adaptive systematic parallelism,James Grant,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,4.0,5.0,2.0,5.0,5.0
Adaptive systematic throughput,Adam Pace,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,4.0,5.0,1.0,5.0
Adaptive systemic intranet,Debbie Davis,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Adaptive tangible Graphic Interface,Scott Brown,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.0,3.0,4.0,2.0,1.5
Adaptive tangible definition,Jessica Clark DVM,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Adaptive tangible function,Adriana Hoover,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Adaptive tangible functionalities,Glenn Wallace,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.0,4.0,2.0,4.0,3.0
Adaptive tangible time-frame,Michael Koch,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,3.0,3.0,2.0,3.0
Adaptive tertiary open system,Karen Charles,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,4.0,2.0,3.0,5.0
Adaptive tertiary service-desk,Stephanie Lucero,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,4.0,3.0,4.0,1.0,5.0
Adaptive transitional application,Debra Hughes,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,4.0,5.0,2.0,3.0
Adaptive transitional function,Ashley Williams,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Adaptive transitional product,Sarah Barry,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,4.5,2.0,2.5,2.5,3.0
Adaptive transitional task-force,Brian Baker,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.5,3.0,2.5,1.5,1.5
Adaptive transitional task-force,Melissa Rollins,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.5,3.0,2.5,1.5,1.5
Adaptive transitional workforce,Crystal Flores,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,3.0,2.5,3.0,3.5
Adaptive uniform time-frame,Caroline Knight,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.0,3.0,3.0,3.0,4.0
Adaptive upward-trending conglomeration,Madison Johnson,2b41facd-f492-4805-b67a-58b607510045,,5.0,2.0,4.0,1.0,2.0
Adaptive upward-trending matrices,Brenda Brown,2b41facd-f492-4805-b67a-58b607510045,2.0,3.5,3.0,3.5,1.5,4.0
Adaptive user-facing budgetary management,Matthew Hernandez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,2.0,1.0,4.0,3.0
Adaptive user-facing methodology,Robin Foster,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Adaptive user-facing portal,Tiffany George,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.0,3.0,5.0,5.0,4.0
Adaptive value-added open system,Samantha Rivera,2b41facd-f492-4805-b67a-58b607510045,2.0,1.0,1.0,1.0,5.0,1.0
Adaptive web-enabled access,Margaret Lee,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Adaptive web-enabled benchmark,Allison Rogers,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.0,2.0,5.0,3.0,4.0
Adaptive well-modulated Local Area Network,Erika Turner,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,4.0,2.0,3.0,1.0,5.0
Adaptive well-modulated concept,Mrs. Kristen Mcbride,2b41facd-f492-4805-b67a-58b607510045,1.0,5.0,5.0,5.0,4.0,1.0
Adaptive well-modulated hardware,Troy Collins,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,1.0,5.0,5.0,2.0
Adaptive well-modulated knowledge user,Danielle Bailey,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,4.0,,,,,
Adaptive well-modulated workforce,Cynthia Nash,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,4.0,3.0,1.0,3.0,3.0
Adaptive zero administration Graphic Interface,Kevin Vega,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,2.0,2.0,5.0,1.0
Adaptive zero administration array,Ashley Mejia,2b41facd-f492-4805-b67a-58b607510045,1.0,4.333333333333333,2.3333333333333335,1.6666666666666667,2.6666666666666665,4.333333333333333
Adaptive zero administration matrices,Timothy Neal,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Adaptive zero administration solution,Kyle Williamson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,4.0,1.5,3.0,4.0
Adaptive zero tolerance array,Chelsey Woods,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,4.0,1.0,4.0,1.0
Adaptive zero tolerance capacity,Aaron Foster,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,1.0,4.0,4.0,3.0,4.0
Adaptive zero tolerance secured line,Terri Hogan,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.5,3.5,3.5,3.0,3.0
Advanced 24/7 Graphic Interface,Raymond Todd,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,4.0,,,,,
Advanced 24hour frame,Richard Carey,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,1.0,1.0,2.0,2.0
Advanced 24hour installation,Lisa Carey,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.2,2.8,1.8,3.6,3.0
Advanced 24hour knowledge user,Mark Miller,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.0,5.0,1.0,3.0,4.0
Advanced 24hour productivity,Garrett Williams,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.6666666666666665,4.0,2.3333333333333335,3.3333333333333335,3.6666666666666665
Advanced 3rdgeneration Local Area Network,Tiffany Hancock,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,4.0,2.0,3.0,1.0,5.0
Advanced 3rdgeneration access,Kayla Weaver,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,3.0,2.0,2.5,4.5
Advanced 3rdgeneration complexity,Jessica Hernandez,2b41facd-f492-4805-b67a-58b607510045,,4.0,5.0,4.0,2.0,3.0
Advanced 3rdgeneration moderator,Aaron Yates,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Advanced 3rdgeneration task-force,Janice Ramirez,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,2.0,4.0,2.0,3.0
Advanced 4thgeneration intranet,Felicia Scott,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,4.0,3.0,5.0,2.0,1.0,1.0
Advanced 4thgeneration projection,Rebecca Estrada,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,1.0,5.0,5.0,3.0
Advanced 5thgeneration infrastructure,Jamie Leach,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,2.5,2.5,4.0,2.5
Advanced 5thgeneration pricing structure,Derek Hill,2b41facd-f492-4805-b67a-58b607510045,,4.0,2.0,1.0,2.0,2.0
Advanced 6thgeneration access,Katherine Richardson,2b41facd-f492-4805-b67a-58b607510045,,2.0,4.0,1.0,5.0,1.0
Advanced 6thgeneration capacity,Dr. Chelsea Harvey,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,1.0,5.0,3.0,2.0,2.0
Advanced 6thgeneration capacity,Misty Cisneros,2b41facd-f492-4805-b67a-58b607510045,,1.0,5.0,3.0,2.0,2.0
Advanced actuating approach,Timothy Rodriguez,2b41facd-f492-4805-b67a-58b607510045,,4.0,2.5,2.5,3.0,1.5
Advanced analyzing emulation,Terry Mercado,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,5.0,2.0,1.0,3.0
Advanced analyzing forecast,Deborah Sexton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,4.0,5.0,2.0,3.0
Advanced analyzing matrix,Kaitlin Houston,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,4.0,2.5,2.5,3.0
Advanced analyzing model,Jamie Garza,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,1.0,4.5,2.5,2.5
Advanced analyzing throughput,Christina Jensen,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.5,5.0,4.0,3.0,1.5
Advanced attitude-oriented Local Area Network,Toni Duran,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,3.5,3.0,3.5,3.0
Advanced attitude-oriented help-desk,Michael Nelson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,4.0,3.0,2.0,3.0
Advanced attitude-oriented open system,Maureen Vazquez,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,5.0,1.5,2.5,4.0
Advanced background database,Adam Guerrero,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.25,1.75,2.75,3.75,3.5
Advanced bandwidth-monitored frame,Stephanie Martin,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,5.0,2.0,3.0,2.0
Advanced bandwidth-monitored methodology,Michele Burns,2b41facd-f492-4805-b67a-58b607510045,,1.0,3.0,2.0,1.0,5.0
Advanced bi-directional moderator,Courtney Scott,2b41facd-f492-4805-b67a-58b607510045,3.0,1.0,5.0,1.0,4.0,5.0
Advanced bi-directional toolset,Christopher Yates,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Advanced bifurcated database,Scott Cox,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Advanced bifurcated intranet,Vincent Jackson,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,5.0,4.0,1.0,1.0
Advanced clear-thinking core,Amy Meza,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Advanced clear-thinking customer loyalty,Brianna Crawford,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
Advanced clear-thinking orchestration,Donna Hansen,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.6666666666666665,2.0,2.3333333333333335,2.0,3.0
Advanced clear-thinking productivity,Caroline Espinoza,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,5.0,5.0,3.0,1.0
Advanced client-driven Internet solution,Eric Walker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.6666666666666665,4.0,3.6666666666666665,2.3333333333333335,3.0
Advanced client-driven architecture,John Rose,2b41facd-f492-4805-b67a-58b607510045,2.0,1.0,1.0,5.0,2.0,4.0
Advanced client-driven capability,Mary Reyes,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.5,2.5,2.0,3.5
Advanced client-driven core,Kathy Matthews,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.5,2.0,3.0,3.0,3.5
Advanced client-driven focus group,Mark Cox,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,2.0,5.0,5.0,4.0
Advanced client-driven groupware,Robert Thompson,2b41facd-f492-4805-b67a-58b607510045,2.0,4.0,3.0,5.0,5.0,4.0
Advanced client-driven implementation,Carlos Williams,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,5.0,5.0,4.0,1.0
Advanced client-server data-warehouse,Allison Jennings,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.6666666666666665,4.333333333333333,3.0,4.0,4.0
Advanced client-server data-warehouse,Rodney Schwartz,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.6666666666666665,4.333333333333333,3.0,4.0,4.0
Advanced coherent approach,Leslie Bray,2b41facd-f492-4805-b67a-58b607510045,2.0,4.0,2.0,3.0,1.0,5.0
Advanced coherent support,Rick Marquez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,3.6666666666666665
Advanced coherent website,Brittney Rodriguez,2b41facd-f492-4805-b67a-58b607510045,3.0,3.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,4.333333333333333
Advanced cohesive ability,Cristina Moore,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,2.0,3.0,4.0,3.6666666666666665
Advanced cohesive benchmark,Alex Stokes,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,3.0,2.5,3.0,4.0
Advanced cohesive circuit,Kevin Romero,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,1.0,1.0,5.0,3.0
Advanced cohesive open architecture,Daryl Morris MD,2b41facd-f492-4805-b67a-58b607510045,1.0,4.333333333333333,2.3333333333333335,2.6666666666666665,3.0,3.0
Advanced cohesive standardization,Jennifer Barnett,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.0,4.0,4.0,4.0,2.0
Advanced composite parallelism,Cameron Spears,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,2.0,2.0,3.0,3.5
Advanced content-based circuit,Deborah Hoffman,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,2.0,2.0,3.0,2.0
Advanced dedicated array,Joshua Greer,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,2.0,2.0,1.0,3.0
Advanced dedicated info-mediaries,Anna Wright,2b41facd-f492-4805-b67a-58b607510045,1.0,2.6,2.8,3.6,2.6,2.2
Advanced demand-driven frame,Linda Wilkins,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,4.0,3.0,2.0,3.0
Advanced demand-driven hub,Michele Coleman,2b41facd-f492-4805-b67a-58b607510045,2.0,2.5,2.0,3.0,5.0,2.5
Advanced demand-driven utilization,Robert Lester,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,5.0,1.0,1.0,1.0,4.0
Advanced didactic archive,Joel Norman,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
Advanced didactic middleware,John Kaufman,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,3.0,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335
Advanced didactic support,Jessica Huff,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Advanced didactic toolset,Joe Page,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,4.0,1.0,4.0,5.0,1.0,2.0
Advanced directional help-desk,Rebecca Reyes,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.5,2.5,3.5,3.5,5.0
Advanced directional open system,George Callahan,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Advanced directional orchestration,Andrea Lowery,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,4.0,1.0,3.0,2.0,5.0
Advanced discrete focus group,Donald Lopez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,3.5,3.0,4.0,5.0
Advanced disintermediate forecast,Janet Jacobs,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,2.0,2.0,4.0,4.0
Advanced disintermediate productivity,April Sanders,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Advanced eco-centric interface,James Moore II,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,3.0,2.5,4.5,3.0,4.0
Advanced eco-centric moratorium,Carmen King,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,3.0,3.0,5.0,4.0
Advanced eco-centric project,John Brooks,e67e65d7-0936-43d5-bb1b-721c832eac03,,3.0,2.5,4.5,3.0,2.0
Advanced eco-centric utilization,Corey Cox,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,3.0,3.0,5.0,2.0
Advanced empowering alliance,Jessica Foley,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,1.5,5.0,1.5,1.5,2.5
Advanced empowering orchestration,Donald Chambers,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Advanced encompassing analyzer,Robert Ball,2b41facd-f492-4805-b67a-58b607510045,,5.0,2.0,3.0,3.0,5.0
Advanced executive paradigm,Timothy Jones,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,5.0,3.0,4.0,5.0,2.0
Advanced explicit Graphic Interface,Edward Evans,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.5,4.0,2.5,3.0,3.0
Advanced explicit open architecture,Jonathon Charles,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,4.0,2.6666666666666665,3.0,3.3333333333333335
Advanced exuding Graphic Interface,Wesley Gardner,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,4.0,5.0,3.0,4.0
Advanced exuding challenge,Nicholas Smith,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,4.0,3.0,1.0,3.0,5.0
Advanced fault-tolerant Graphic Interface,Johnny Russo,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,1.0,5.0,4.0,1.0
Advanced fault-tolerant frame,Crystal Warren,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Advanced fault-tolerant initiative,Kim Hernandez,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,5.0,2.0,1.0,2.0
Advanced fault-tolerant protocol,Roberta Horne,2b41facd-f492-4805-b67a-58b607510045,,3.0,1.0,4.0,2.0,4.0
Advanced foreground application,Robert Fitzgerald,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.0,2.0,3.0,3.0
Advanced foreground strategy,Marcus Aguilar,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,5.0,3.0,5.0,1.0,5.0
Advanced foreground toolset,Crystal Smith,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.0,2.0,3.0,1.0,2.0
Advanced fresh-thinking customer loyalty,Raymond Smith,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Advanced fresh-thinking groupware,Mrs. Julie Mckinney DVM,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,2.0,3.0,4.0,3.0
Advanced fresh-thinking info-mediaries,Vickie Johnson,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Advanced fresh-thinking toolset,Douglas Hutchinson,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Advanced full-range analyzer,Jay Peters,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.5,2.0,4.5,3.0,3.5
Advanced full-range projection,Stacy Owens,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Advanced full-range solution,Zachary Moore,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,5.0,3.0,2.0,5.0,2.0
Advanced global alliance,Alyssa Brown,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Advanced global analyzer,Kyle Wheeler,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,1.0,3.0,2.0,3.0
Advanced global definition,Valerie Fernandez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,5.0,1.0,3.0,2.0,2.0
Advanced global success,Kathy Soto,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,5.0,4.0,1.0,4.0
Advanced grid-enabled groupware,Cory Mullen,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Advanced grid-enabled installation,David Collins,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,3.0,4.333333333333333,4.333333333333333,2.6666666666666665
Advanced grid-enabled product,Linda Kramer,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,1.0,3.0,1.0,4.0
Advanced heuristic core,Melissa Williams,2b41facd-f492-4805-b67a-58b607510045,,2.0,5.0,3.0,4.0,4.0
Advanced heuristic encryption,Jennifer Horn,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.0,5.0,4.0,3.0,4.0
Advanced heuristic instruction set,Mr. Tyrone Ross,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Advanced high-level capacity,Amber White,2b41facd-f492-4805-b67a-58b607510045,2.0,3.5,4.0,1.0,3.5,4.0
Advanced holistic adapter,Jon King,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.0,3.0,1.0,5.0,3.0
Advanced holistic alliance,Caroline Wheeler,2b41facd-f492-4805-b67a-58b607510045,,1.0,4.0,3.0,4.0,1.0
Advanced holistic task-force,Vincent Hansen,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
